Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2yDQN9wCoawVNsXYdeEfUI,"Te Miro y Tiemblo - Versión 50 Palos","50 Palos","Jarabe De Palo",2017-03-10,260075,33,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,latin alternative","TRONCO RECORDS",0.649,0.304,7,-8.765,1,0.0342,0.633,0.0124,0.092,0.216,120.007,4
spotify:track:5AuS5Nk1vs2vJNPlwB04F1,"Te Busco","Para La Eternidad","Celia Cruz",2016-05-27,249120,52,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"salsa,son cubano,bolero,cha cha cha,merengue,mambo,latin dance,latin jazz","UMLE - Machete",0.736,0.262,3,-13.442,0,0.0299,0.308,0.0000402,0.122,0.606,100.173,4
spotify:track:0aWGzetUTb4lJqy2m2nl1i,"Voy a Vos","Fondo Profundo","Vilma Palma e Vampiros",1994,343440,61,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,argentine rock","BARCA DISCOS",0.628,0.587,5,-9.184,0,0.0266,0.00583,0.693,0.102,0.488,102.984,4
spotify:track:5rtC7NRTlX3oTmWZEE45j9,"Lo Que Más Busco","Lo Que Más Busco","Bersuit Vergarabat",2018-08-17,195360,37,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español,latin alternative,murga","Ariola",0.601,0.577,0,-8.594,1,0.0246,0.328,0,0.157,0.565,98.019,4
spotify:track:2jggaUpOvn2G6Pv2HCEU6m,"Esa noche","Re","Café Tacvba",1994-07-20,206373,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,mexican rock,latin rock,latin alternative,ska","WM Mexico",0.738,0.418,6,-9.452,0,0.032,0.768,0,0.135,0.592,134.855,4
spotify:track:6gwaa6ElIixNTvu6RwkMyo,"Puente","Bocanada","Gustavo Cerati",1999-06-01,273800,70,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español,latin alternative","Ariola",0.444,0.471,10,-9.107,1,0.0322,0.00161,0.00159,0.14,0.205,76.335,4
spotify:track:7gzCxGM1ANBwQByOI2g36J,"La Distancia","Historias Tattooadas","Macaco",2015-03-23,242773,37,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,latin alternative","Ariola",0.743,0.653,1,-6,0,0.0528,0.217,0,0.113,0.728,137.131,4
spotify:track:3BCayFOh2xF0AuYjcWgSVd,"Nada Personal","Nada Personal","Juan Pablo Vega;Catalina García",2013-11-22,281960,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,latin indie,latin alternative","Art House Records",0.695,0.729,4,-5.648,1,0.0348,0.732,0.000336,0.226,0.561,114.929,4
spotify:track:4hVnZf324hXy6TyVx2oncO,"Lucky (feat. Ximena Sariñana)","Lucky (feat. Ximena Sariñana)","Jason Mraz;Ximena Sariñana",2009-06-15,189013,55,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"soft pop,acoustic pop,latin indie,mexican indie,latin alternative","Atlantic Records",0.708,0.384,9,-8.845,0,0.035,0.347,0,0.15,0.487,130.071,4
spotify:track:0TCgYIbphnGDyOrdTHRvtJ,"Robarle tiempo al tiempo","Orígenes: El Bolero Volumen 2","Café Quijano",2013-11-05,252656,60,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"bolero,rock en español","WM Spain",0.795,0.697,10,-6.362,1,0.0347,0.834,0.00111,0.217,0.851,93.987,4
spotify:track:6qs5C2MEAHfF2jUdEzpWut,"Rompecabezas de Amor","Paradojas","Las Pastillas del Abuelo",2015-10-23,311946,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock","Discos Crack",0.597,0.64,2,-6.153,0,0.0316,0.646,0.00743,0.127,0.46,75.036,4
spotify:track:3fk5fBFB27GbWGATdBpOgr,"Carmesí","A la Mar","Vicente Garcia",2016-08-26,181466,64,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,bachata","Columbia",0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,4
spotify:track:1BhVIZ0fuduQfpB7AD3AeY,"Me siento bien","10","Hombres G",2007-09-18,219080,54,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,mexican rock","WM Spain",0.681,0.843,7,-5.794,1,0.0294,0.163,0.000142,0.0875,0.738,111.973,4
spotify:track:6QoSioqdThIpdIgfiq3aY0,"Me Faltabas Tú","La Dulzura","Cultura Profética",2010-08-22,171536,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,reggae,roots reggae,latin alternative","Sobrevolando Discos",0.567,0.57,5,-7.377,0,0.0399,0.457,0.026,0.11,0.337,88.929,4
spotify:track:7LjEZ54M9mss22VC0JdaPW,"Calaveras y Diablitos","Fabulosos Calavera","Los Fabulosos Cadillacs",1997-01-04,262680,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,ska,argentine rock,latin alternative,mexican ska,murga","Ariola",0.762,0.37,9,-9.562,1,0.0773,0.502,0.0000939,0.175,0.865,92.895,4
spotify:track:2VU7JmgBMjfGEdeppoYVEe,"Piel Canela","Casa","Natalia y La Forquetina",2005,232760,51,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin alternative","Epic",0.674,0.669,5,-7.302,1,0.0351,0.113,0.00000614,0.24,0.907,139.938,4
spotify:track:3WQPcCkAmMBhbrzdf80AT2,"Sangre Caliente","Positiva Vibración","La Zimbabwe",2006-03-05,251706,14,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,reggae en español,latin rock,rock en español","M & M",0.697,0.742,5,-8.115,0,0.0423,0.0343,0.00522,0.0531,0.846,91.054,4
spotify:track:0Fd3900xH77g0ARXQjtYvV,"Quién Diría","Quién Diría","DePol",2022-04-08,183898,8,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","PIES Compañía Discográfica distributed by Altafonte",0.586,0.874,7,-2.801,0,0.0345,0.0177,0.00000377,0.086,0.796,150.063,4
spotify:track:5mfaWeUAGR81onvg2m1kmZ,"Amor Depredador","Babel (Special Edition)","The Mills",2010-09-01,237772,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.437,0.635,2,-8.764,1,0.0347,0.119,0.00000259,0.091,0.133,160.13,4
spotify:track:4LhdYzYOStQQiRKy36oThh,"Guadalupe","Guadalupe (Deluxe Edition)","The Mills",2014-06-06,232000,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.56,0.527,1,-8.131,1,0.0279,0.203,0.0000309,0.113,0.291,78.062,4
spotify:track:0RWB6rOPRSSCjSlPqa52VO,"El Amor Duele","De Cierto","The Mills",2015-06-05,254533,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.514,0.804,2,-4.308,1,0.0302,0.0337,0.00000142,0.0942,0.419,159.94,4
spotify:track:42SQ2lRhhzABOk83nUWzNF,"Adios - O el Hombre Que Duda","De Cierto","The Mills",2015-06-05,210360,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.476,0.73,0,-5.689,1,0.0285,0.122,0,0.0762,0.389,159.98,4
spotify:track:39uwhli32JV7h0mYtDSLKL,"Deseo","De Cierto","The Mills",2015-06-05,256213,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.54,0.758,0,-6.497,1,0.0367,0.00901,0.000126,0.0675,0.369,150.002,4
spotify:track:5xOwLMa3sGVuj3tcf1scFD,"Silenciador","De Cierto","The Mills",2015-06-05,247573,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.259,0.538,11,-6.767,1,0.0315,0.229,0.0000109,0.121,0.108,129.863,5
spotify:track:0pb1YMJkOqDE2ztxzsYHTd,"Un Eterno Loop Sin Fin","Un Eterno Loop Sin Fin","The Mills",2023-02-03,229671,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","Marmaz Records",0.629,0.674,7,-7.131,1,0.0294,0.0261,0.000971,0.172,0.67,103.994,4
spotify:track:4ZAYkL11aQAYN7GmfxWfzR,"Bolero Falaz","Bolero Falaz (All Stars)","Aterciopelados;Catalina García;Superlitio;Diamante Eléctrico;Juan Galeano;Systema Solar;The Mills;Andrea Echeverri;Conector;Pipe Bravo;Alvarezmejia",2021-11-05,214597,24,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,latin alternative,colombian pop,latin indie,electrocumbia,champeta","10 Music Colombia SAS",0.427,0.851,4,-7.229,1,0.165,0.0661,0,0.122,0.548,107.969,4
spotify:track:31owLX3tGodbQPDYUDRniX,"Un Demonio","Babel (Special Edition)","The Mills",2010-09-01,206564,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,colombian pop,latin rock","The Mills",0.556,0.65,2,-8.039,0,0.0301,0.145,0,0.207,0.328,107.987,4
spotify:track:6qoXPF6CtU016fWh8i8ZiT,"Entre Remolinos","Romper el SIlencio","Perrozompopo",2005-10-01,343733,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"trova,nueva trova","Casa Centro América/Primera Generación Records distributed by Altafonte",0.696,0.332,8,-13.465,0,0.0333,0.89,0.0109,0.119,0.266,142.508,3
spotify:track:3wR6j4Bd7b54DqXhCB7D2O,"Las Estrellas","Miss Mujerzuela","Caramelos De Cianuro",2018-01-02,189143,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin rock,rock en español","Latin Media Entertainment",0.583,0.58,7,-11.436,1,0.0318,0.0598,0,0.0993,0.842,109.05,4
spotify:track:54b9f1JmWzssvXIvBogR2u,"Verano traidor","Vilma Palma E Vampiros, Grandes Exitos","Vilma Palma e Vampiros",2003-07-08,411947,60,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,argentine rock","BARCA DISCOS",0.749,0.693,11,-7.087,0,0.038,0.00325,0.000489,0.389,0.719,102.098,4
spotify:track:73jLhrKOby9QOBdAdpnsOl,"La Casa","Caramelos de Cianuro","Caramelos De Cianuro",2010,268800,60,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin rock,rock en español","CDCROCK, LLC",0.71,0.679,0,-8.331,1,0.0248,0.33,0.00419,0.197,0.82,108.005,4
spotify:track:3hHIhcimLKF4tpq9JxiEsG,"Hasta el Techo","Eso es lo que hay","ChocQuibTown",2011-11-23,232640,50,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"salsa choke,colombian pop,latin alternative","Columbia",0.634,0.533,3,-7.627,0,0.0406,0.0561,0.00451,0.0825,0.688,173.964,4
spotify:track:7p8JhjfckxcuOF0Weixvfa,"¿Cómo Hacer Para Olvidarte?","Manuel Medrano","Manuel Medrano",2015-10-30,241382,57,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"colombian pop","WM Mexico",0.802,0.266,11,-11.936,1,0.0337,0.815,0.0000171,0.0995,0.728,125.815,4
spotify:track:2QZIfY0Ia12qoje2VQLGuU,"No Digas Lo Siento","Mienteme Prometeme","Don Tetto",2010-07-06,193373,49,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"colombian pop,rock en español,latin rock","AKELA FAMILY MUSIC",0.591,0.92,6,-3.961,1,0.0339,0.0273,0.00007,0.106,0.656,134.018,4
spotify:track:1iSfOkp2WHzTkRA6wfn5oJ,"Yo Sólo Nado Contigo","Manuel Medrano","Manuel Medrano",2015-10-30,202029,52,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"colombian pop","WM Mexico",0.707,0.835,11,-7.393,0,0.0528,0.618,0.000934,0.222,0.801,112.922,4
spotify:track:5R8snex1yVKjuxtiaIdHpE,"No Se Me Acaba La Sed","La Vida Es Gratis","Julio Nava",2003-05-14,241159,39,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"colombian pop,rock en español","iconexo s.a.s",0.692,0.758,7,-7.486,1,0.0413,0.0477,0.0000605,0.0683,0.445,91.009,4
spotify:track:7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris;Dua Lipa",2018-04-06,214846,82,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"edm,pop","Sony Music UK",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
spotify:track:4szI7zRh7kLApCSqiB6R7b,"Boys Will Be Boys","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,166266,53,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Warner Records",0.768,0.486,3,-5.954,1,0.0353,0.408,0,0.098,0.519,125.021,4
spotify:track:1diS6nkxMQc3wwC4G1j0bh,"We're Good","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,165506,69,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Warner Records",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4
spotify:track:6pbKWWP8WwTaP5TbSq1vCA,"Hallucinate","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,208505,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Warner Records",0.627,0.69,10,-5.396,0,0.139,0.033,0,0.0742,0.627,122.053,4
spotify:track:2ygfHXyt3gvyhvKrNJU61n,"New Rules - Initial Talk Remix","New Rules (Initial Talk Remix)","Dua Lipa;Initial Talk",2017-11-24,224549,49,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop,nu disco","Warner Records",0.532,0.977,10,-2.761,0,0.0353,0.0208,0,0.151,0.966,116.527,4
spotify:track:2FlcxnvybdwpaMmMhaRtSN,"Don't Start Now","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,183290,64,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Warner Records",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
spotify:track:7wIYDzWW82O6Rc4vGuzjND,"I'm Not the Only One - Live from Spotify, London","Spotify Session","Dua Lipa",2016-07-08,195840,60,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Dua Lipa Limited",0.455,0.265,5,-8.468,1,0.0491,0.861,0,0.685,0.324,176.036,4
spotify:track:2LIh4uzqq9cXMPzzmcToHl,"Lost on You","Lost on You","LP",2017-05-05,268105,3,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Vagrant Records",0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,4
spotify:track:7rocqOEREl0vp5CRYTeZFv,"Amor de verano","Blanco y Negro","Airbag",2006-06-19,197386,64,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock","WM Argentina",0.542,0.805,3,-2.973,1,0.039,0.0163,0,0.587,0.633,129.951,4
spotify:track:1uY1pL5XU7UTx13mx2wXu8,"Huellas","Toque","Joe Vasconcellos",1995,216866,54,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin rock,latin alternative","EMI CHILE",0.631,0.785,0,-7.757,1,0.0416,0.0697,0.00000176,0.15,0.687,118.562,4
spotify:track:29OzJTIOTjCgR7fLyEXY7u,"Sabor a Chocolate","Lo Que Andábamos Buscando (Special Para CEV)","Elefante",2002-08-30,231800,73,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,mexican rock,latin pop","Columbia",0.619,0.896,9,-4.233,0,0.0315,0.223,0,0.101,0.952,136.648,4
spotify:track:1lcwoylQLJUtl2pNNdZQ7p,"Un Pacto - Live In Buenos Aires / 2001","De La Cabeza Con Bersuit Vergarabat (Live In Buenos Aires / 2001)","Bersuit Vergarabat",2002-01-01,295160,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español,latin alternative,murga","Universal Music Argentina S.A.",0.364,0.55,7,-7.179,1,0.0329,0.421,0.00000389,0.961,0.206,73.398,4
spotify:track:1kfM4ZZgDUND726SNezoFM,"Que Hable de Vos","La Nube Rosa","Bersuit Vergarabat",2016-02-05,185440,41,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español,latin alternative,murga","Ariola",0.598,0.659,0,-5.752,1,0.0286,0.0554,0,0.139,0.89,137.98,4
spotify:track:3o3N2SgAppZw4LY8xWy1kF,"Agradezco","La Nube Rosa","Bersuit Vergarabat",2016-02-05,192080,36,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español,latin alternative,murga","Ariola",0.674,0.739,7,-6.953,1,0.113,0.439,0,0.0685,0.832,103.495,4
spotify:track:2Doj2N4v9AfwReC8uXMtwj,"Won't Go Home Without You","It Won't Be Soon Before Long.","Maroon 5",2007,231173,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","A&M/Octone Records",0.724,0.634,5,-3.689,0,0.0306,0.0161,0,0.228,0.475,110.022,4
spotify:track:0W1qOdPQCP5MCogLNm8cuo,"One More Night","Overexposed","Maroon 5",2012-01-01,219466,52,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Interscope Records*",0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,4
spotify:track:6WYc1QcLsO7rHFSxqdU0ZF,"She Will Be Loved - Radio Mix","Songs About Jane: 10th Anniversary Edition","Maroon 5",2012-06-05,259453,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Universal Music Group",0.652,0.651,0,-5.5,0,0.026,0.24,0,0.0992,0.522,101.998,4
spotify:track:4rJTwIvqbJLhvO5sKGOpgJ,"Sunday Morning","Songs About Jane: 10th Anniversary Edition","Maroon 5",2012-06-05,244880,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Universal Music Group",0.609,0.779,0,-5.213,1,0.0519,0.0748,0,0.0702,0.786,88.036,4
spotify:track:4dJjM84SQ8t5Pm97thio48,"Secret","Songs About Jane: 10th Anniversary Edition","Maroon 5",2012-06-05,295000,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Universal Music Group",0.634,0.451,5,-8.346,1,0.0399,0.321,0.0000577,0.107,0.175,88.011,4
spotify:track:6WjlZ03rQPqURuqVwl68q4,"Animals","V","Maroon 5",2015-05-15,231012,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Universal Music Group",0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,4
spotify:track:7cUVAbs6wouV3lgAIvcvYO,"Sugar","V","Maroon 5",2015-05-15,235492,0,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"pop","Universal Music Group",0.748,0.788,1,-7.055,1,0.0334,0.0591,0,0.0863,0.884,120.076,4
spotify:track:2aI21FnmY7TJVKeMaoQZ0t,"Say It Right","Loose","Nelly Furtado",2006-01-01,223080,86,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Mosley / Geffen",0.871,0.871,1,-6.328,1,0.139,0.0469,0.00114,0.0543,0.811,116.946,4
spotify:track:51FvjPEGKq2zByeeEQ43V9,"El Merengue","El Merengue","Marshmello;Manuel Turizo",2023-03-03,189668,75,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"edm,reggaeton,colombian pop,pop urbano,latin","Sony Music Latin",0.778,0.772,8,-3.079,0,0.0556,0.0929,0.000552,0.0883,0.661,123.982,4
spotify:track:2eeTM1WSUz8ge39RZVpiQd,"Mil Amores","Mil Amores","Domenica",2023-08-31,162318,0,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"bachata","Fato Music",0.792,0.825,8,-3.21,0,0.108,0.224,0,0.0748,0.882,103.599,3
spotify:track:37ZJ0p5Jm13JPevGcx4SkF,"Livin' On A Prayer","Slippery When Wet","Bon Jovi",1986-08-16,249293,83,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"glam metal","Island Records",0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000206,0.294,0.794,122.509,4
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","Synchronicity (Remastered 2003)","The Police",1983-06-17,253920,93,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Polydor Records",0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
spotify:track:2N2yrmodOnVF10mKvItC9P,"Don't Cry (Original)","Use Your Illusion I","Guns N' Roses",1991-09-17,283733,81,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.455,0.589,11,-8.64,1,0.0328,0.00184,0.00358,0.104,0.254,124.634,4
spotify:track:52UWtKlYjZO3dHoRlWuz9S,"Thunderstruck","Iron Man 2","AC/DC",2010-04-29,293793,66,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.495,0.892,4,-5.601,1,0.0349,0.000128,0.0216,0.207,0.231,133.474,4
spotify:track:3UYYwbchCP47jl2Q9tAhMc,"Es Por Ti","Inspector","Inspector",2009-06-01,215680,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"ska,mexican ska,rock en español,mexican rock","Fonarte Latino",0.619,0.924,11,-4.908,1,0.075,0.0152,0.00000159,0.284,0.801,173.924,4
spotify:track:5c1QJAiC3773EwiZLwHf5x,"Again","Again","Lenny Kravitz",2000-01-01,231666,74,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Virgin",0.55,0.804,2,-5.218,1,0.0271,0.0148,0.0000433,0.105,0.789,79.166,4
spotify:track:4qO03RMQm88DdpTJcxlglY,"Call Me","Atomic/Atomix","Blondie",1999-01-01,212600,71,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Parlophone Catalogue",0.56,0.824,2,-6.711,0,0.0348,0.000785,0.00246,0.0892,0.74,142.667,4
spotify:track:0wdfNgPoCpqORIhZHx9ZYq,"La Que Me Gusta - Versión Acústica","Los Amigos Invisibles, Acústico","Los Amigos Invisibles",2015-06-30,318960,57,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin alternative,latin rock","RCA Records Label",0.477,0.735,7,-8.682,1,0.0451,0.159,0,0.727,0.503,162.813,4
spotify:track:5N8A4jp6YjewBRz8RlvluR,"Bésame","Bésame","Antombo",2023-01-06,174891,21,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español","Antombo",0.81,0.71,1,-4.929,0,0.191,0.0781,0.0182,0.187,0.767,169.979,4
spotify:track:3RDMd9JiKdVik8zjGhZ0wJ,"Veneno en la Piel","Caja de Canciones","Radio Futura",1984,225813,59,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español","Ariola",0.67,0.858,2,-8.491,1,0.0261,0.0361,0.000108,0.0783,0.972,139.477,4
spotify:track:1M6S3ZHS6rd4wHGVmxMeaL,"Otra Vez","Canciones Para Llevar","Coti",2004-01-01,208813,47,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin pop","Universal Music Spain S.L.",0.589,0.786,4,-3.332,1,0.0264,0.0199,0,0.267,0.709,133.026,4
spotify:track:2usf3N1xqWLBvFXAgczmbG,"Rimas Pa' Seducir","La Dulzura","Cultura Profética",2010-08-22,187481,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,reggae,roots reggae,latin alternative","Sobrevolando Discos",0.764,0.314,11,-9.911,1,0.0381,0.803,0,0.107,0.399,124.052,4
spotify:track:2VybHZvsshGs8GpOaB0wS1,"Aunque tú no lo sepas","Desde Que No Nos Vemos","Enrique Urquijo y Los problemas",1998-01-21,144840,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"singer-songwriter","DRO/EastWest Spain",0.668,0.367,7,-8.518,1,0.0311,0.691,0,0.111,0.504,102.988,4
spotify:track:76lY4r2aBw8XC9BXJtKz3C,"Paisaje","Solo Un Momento","Vicentico",2010,216666,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español","Ariola",0.61,0.545,10,-6.382,0,0.0249,0.057,0.0000694,0.127,0.376,79.968,4
spotify:track:0EC4pUdeehtjl7Yh5GiV3u,"Creo Que Me Enamoré","Vicentico 5","Vicentico",2012-09-25,190640,59,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español","Ariola",0.643,0.717,9,-6.61,1,0.0259,0.0266,0.00358,0.296,0.76,133.968,4
spotify:track:0HmQkmfYXRPweIg1ycw1R8,"Morena mía","Sereno","Miguel Bosé",2001-11-06,291440,73,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin pop","WM Spain",0.712,0.676,9,-7.313,0,0.153,0.191,0.0665,0.125,0.869,79.994,4
spotify:track:6ZXdvzWci5jpCsjWhWdMw4,"Ya No Te Quiero","Solo Un Momento","Vicentico",2010,198773,52,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine rock,latin rock,rock en español","Ariola",0.686,0.481,4,-5.645,0,0.029,0.0294,0,0.1,0.415,123.991,4
spotify:track:1lAFWiaVhJhvQ5Gtzp6vSu,"Tu Carcel - En Vivo","En Vivo","Los Enanitos Verdes",2004-01-01,242413,73,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,argentine rock,mexican rock,latin alternative","Universal Music Mexico",0.639,0.745,2,-5.455,1,0.0291,0.153,0.00000433,0.914,0.582,117.454,4
spotify:track:1vV2FBKYvu6sJDqzSCNgbI,"Hablar de Ti","Ciencia Exacta","Gepe",2017-05-26,205569,9,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin indie,latin folk,latin alternative","Quemasucabeza",0.592,0.487,9,-9.052,1,0.251,0.485,0,0.0768,0.638,170.285,4
